Bib Number,Race Type,Experienced,Dog Lover
37914,5.0,False,False
37915,10.0,True,False
37916,21.1,False,False
37917,5.0,False,False
37918,10.0,True,False
37919,5.0,False,True
37920,21.1,False,False
37921,10.0,False,True
37922,10.0,False,False
37923,5.0,False,False
37924,21.1,False,False
37925,21.1,False,False
37926,21.1,False,True
37927,21.1,False,False
37928,21.1,False,True
37929,21.1,True,False
37930,10.0,True,False
37931,10.0,False,False
37932,10.0,True,False
37933,21.1,False,False
37934,5.0,False,False
37935,1.0,False,True
37936,21.1,False,False
37937,10.0,False,False
37938,21.1,False,False
37939,10.0,False,False
37940,21.1,True,False
37941,10.0,True,False
37942,21.1,False,False
37943,10.0,False,False
37944,21.1,True,True
37945,10.0,False,False
37946,21.1,True,False
37947,10.0,False,True
37948,21.1,False,False
37949,5.0,False,False
37950,1.0,False,False
37951,10.0,False,False
37952,21.1,False,False
37953,21.1,False,False
37954,10.0,False,False
37955,21.1,False,True
37956,1.0,False,False
37957,21.1,False,False
37958,21.1,False,True
37959,21.1,False,True
37960,21.1,False,False
37961,5.0,False,True
37962,21.1,True,False
37963,21.1,True,True
37964,21.1,True,False
37965,21.1,True,False
37966,10.0,False,False
37967,10.0,False,True
37968,10.0,False,False
37969,10.0,False,False
37970,5.0,False,False
37971,5.0,True,False
37972,10.0,True,False
37973,10.0,False,False
37974,1.0,True,True
37975,21.1,False,False
37976,10.0,False,False
37977,21.1,False,False
37978,10.0,False,False
37979,21.1,False,False
37980,10.0,True,False
37981,21.1,True,False
37982,21.1,True,True
37983,1.0,True,False
37984,21.1,True,False
37985,10.0,False,False
37986,21.1,False,True
37987,5.0,False,False
37988,10.0,False,False
37989,21.1,False,False
37990,21.1,False,False
37991,10.0,True,False
37992,10.0,False,False
37993,10.0,False,True
37994,1.0,True,False
37995,10.0,False,True
37996,10.0,True,True
37997,10.0,False,False
37998,5.0,False,False
37999,1.0,True,True
38000,1.0,False,False
38001,5.0,False,True
38002,10.0,False,False
38003,10.0,False,True
38004,21.1,False,False
38005,10.0,False,False
38006,10.0,False,False
38007,21.1,False,False
38008,5.0,False,False
38009,1.0,False,False
38010,21.1,False,False
38011,10.0,False,False
38012,21.1,False,False
38013,21.1,False,False
38014,10.0,True,True
38015,21.1,False,False
38016,21.1,False,True
38017,21.1,False,False
38018,21.1,False,False
38019,10.0,False,True
38020,1.0,True,False
38021,10.0,True,False
38022,10.0,False,False
38023,5.0,False,False
38024,5.0,False,True
38025,21.1,False,False
38026,10.0,True,True
38027,21.1,False,False
38028,1.0,False,False
38029,10.0,False,False
38030,21.1,False,False
38031,5.0,False,True
38032,21.1,False,False
38033,1.0,False,False
38034,10.0,True,False
38035,1.0,True,False
38036,10.0,False,False
38037,10.0,False,True
38038,10.0,False,False
38039,5.0,False,False
38040,10.0,False,True
38041,1.0,False,False
38042,10.0,False,False
38043,1.0,False,False
38044,21.1,False,False
38045,1.0,False,False
38046,21.1,True,False
38047,21.1,False,False
38048,21.1,False,False
38049,21.1,True,False
38050,21.1,True,False
38051,5.0,False,False
38052,21.1,True,False
38053,10.0,False,False
38054,21.1,False,False
38055,21.1,False,False
38056,10.0,False,False
38057,5.0,False,False
38058,5.0,False,False
38059,10.0,False,True
38060,10.0,False,False
38061,5.0,True,False
38062,21.1,True,False
38063,5.0,False,False
38064,10.0,True,False
38065,1.0,False,False
38066,5.0,False,True
38067,10.0,False,False
38068,10.0,False,True
38069,5.0,False,False
38070,21.1,False,False
38071,1.0,False,False
38072,21.1,False,False
38073,10.0,True,True
38074,5.0,False,False
38075,10.0,False,False
38076,10.0,False,True
38077,10.0,False,False
38078,10.0,False,False
38079,5.0,True,False
38080,21.1,True,True
38081,21.1,False,False
38082,10.0,False,True
38083,10.0,True,False
38084,5.0,False,True
38085,21.1,False,False
38086,1.0,True,False
38087,21.1,False,False
38088,21.1,False,False
38089,21.1,True,False
38090,10.0,True,False
38091,10.0,False,False
38092,21.1,False,True
38093,21.1,False,False
38094,5.0,False,False
38095,21.1,False,False
38096,10.0,False,False
38097,10.0,False,False
38098,21.1,False,False
38099,21.1,False,False
38100,10.0,False,True
38101,21.1,False,False
38102,21.1,False,True
38103,10.0,False,False
38104,5.0,False,False
38105,21.1,False,False
38106,21.1,False,True
38107,21.1,False,False
38108,21.1,False,False
38109,1.0,False,False
38110,5.0,False,False
38111,5.0,False,False
38112,21.1,False,False
38113,21.1,True,False
38114,21.1,False,False
38115,10.0,False,False
38116,21.1,False,False
38117,21.1,False,False
38118,10.0,False,False
38119,5.0,False,False
38120,21.1,False,False
38121,1.0,True,False
38122,21.1,False,False
38123,5.0,False,False
38124,21.1,False,False
38125,21.1,False,False
38126,21.1,True,False
38127,21.1,True,False
38128,5.0,True,False
38129,1.0,True,False
38130,10.0,False,True
38131,21.1,False,False
38132,10.0,True,False
38133,10.0,False,False
38134,10.0,False,False
38135,21.1,False,False
38136,10.0,False,True
38137,21.1,False,False
38138,21.1,True,False
38139,5.0,False,False
38140,10.0,False,False
38141,5.0,False,False
38142,10.0,False,False
38143,10.0,True,False
38144,21.1,False,False
38145,10.0,True,False
38146,1.0,True,False
38147,21.1,False,False
38148,21.1,False,False
38149,21.1,True,False
38150,10.0,False,True
38151,10.0,False,False
38152,21.1,False,False
38153,21.1,False,True
38154,10.0,True,True
38155,21.1,False,False
38156,10.0,True,False
38157,5.0,False,True
38158,1.0,False,True
38159,21.1,False,False
38160,10.0,False,False
38161,10.0,True,False
38162,5.0,False,True
38163,10.0,False,False
38164,21.1,False,False
38165,21.1,False,False
38166,21.1,False,False
38167,21.1,False,False
38168,10.0,False,True
38169,10.0,False,True
38170,10.0,False,False
38171,1.0,True,False
38172,10.0,False,False
38173,10.0,False,False
38174,21.1,False,False
38175,5.0,False,False
38176,10.0,False,True
38177,21.1,False,True
38178,10.0,False,False
38179,21.1,False,False
38180,21.1,False,False
38181,10.0,False,False
38182,10.0,True,False
38183,21.1,False,False
38184,5.0,True,False
38185,21.1,False,False
38186,5.0,False,False
38187,21.1,False,False
38188,1.0,True,True
38189,21.1,False,False
38190,1.0,True,False
38191,21.1,False,False
38192,21.1,False,True
38193,21.1,False,True
38194,1.0,False,True
38195,10.0,True,False
38196,10.0,False,False
38197,10.0,True,False
38198,10.0,False,False
38199,21.1,False,False
38200,1.0,True,False
38201,21.1,True,False
38202,5.0,False,False
38203,10.0,False,False
38204,10.0,False,True
38205,21.1,False,True
38206,21.1,False,False
38207,5.0,False,False
38208,10.0,False,False
38209,10.0,False,False
38210,10.0,True,True
38211,10.0,False,False
38212,5.0,True,False
38213,21.1,False,False
38214,21.1,False,False
38215,10.0,False,False
38216,21.1,False,True
38217,10.0,False,False
38218,10.0,False,False
38219,1.0,False,True
38220,21.1,False,False
38221,5.0,False,False
38222,5.0,False,False
38223,10.0,False,True
38224,10.0,False,True
38225,21.1,False,True
38226,21.1,False,False
38227,21.1,False,True
38228,10.0,False,False
38229,21.1,False,False
38230,1.0,False,True
38231,10.0,False,False
38232,21.1,False,True
38233,10.0,False,False
38234,10.0,False,False
38235,10.0,False,True
38236,1.0,False,False
38237,21.1,False,False
38238,21.1,False,False
38239,5.0,False,True
38240,10.0,False,False
38241,10.0,False,False
38242,10.0,False,False
38243,10.0,True,True
38244,10.0,True,False
38245,21.1,True,False
38246,10.0,False,False
38247,10.0,False,False
38248,1.0,False,False
38249,21.1,False,False
38250,21.1,True,False
38251,21.1,False,False
38252,1.0,False,False
38253,5.0,False,False
38254,21.1,True,False
38255,10.0,False,False
38256,5.0,False,True
38257,21.1,False,False
38258,10.0,False,True
38259,5.0,False,True
38260,5.0,False,False
38261,21.1,True,True
38262,21.1,True,False
38263,10.0,True,False
38264,21.1,False,False
38265,1.0,True,False
38266,10.0,False,True
38267,21.1,False,False
38268,21.1,False,False
38269,10.0,True,False
38270,10.0,True,False
38271,21.1,True,False
38272,21.1,False,False
38273,10.0,False,False
38274,21.1,True,False
38275,10.0,True,False
38276,10.0,False,False
38277,21.1,False,True
38278,10.0,False,False
38279,10.0,True,False
38280,21.1,False,False
38281,10.0,False,False
38282,21.1,False,False
38283,21.1,False,False
38284,5.0,False,True
38285,5.0,False,False
38286,21.1,False,True
38287,21.1,False,False
38288,21.1,False,False
38289,10.0,False,True
38290,21.1,False,False
38291,21.1,False,False
38292,21.1,False,False
38293,21.1,False,False
38294,21.1,True,False
38295,21.1,True,False
38296,1.0,False,False
38297,10.0,True,False
38298,10.0,False,True
38299,21.1,True,False
38300,5.0,False,False
38301,21.1,False,True
38302,21.1,False,False
38303,5.0,False,False
38304,21.1,False,False
38305,10.0,True,False
38306,21.1,True,False
38307,10.0,False,False
38308,21.1,False,True
38309,5.0,False,False
38310,21.1,False,False
38311,21.1,False,True
38312,21.1,False,False
38313,21.1,False,False
38314,1.0,True,False
38315,21.1,True,False
38316,21.1,False,True
38317,21.1,False,False
38318,10.0,True,False
38319,21.1,False,False
38320,1.0,False,False
38321,21.1,False,False
38322,5.0,False,False
38323,21.1,False,False
38324,21.1,False,False
38325,10.0,False,False
38326,5.0,False,False
38327,21.1,False,False
38328,10.0,False,False
38329,21.1,True,False
38330,5.0,False,False
38331,21.1,True,False
38332,10.0,True,False
38333,5.0,True,False
38334,10.0,False,False
38335,1.0,False,False
38336,10.0,False,True
38337,10.0,False,False
38338,10.0,False,False
38339,21.1,False,True
38340,10.0,False,False
38341,10.0,False,True
38342,21.1,False,False
38343,5.0,False,False
38344,21.1,False,False
38345,10.0,False,False
38346,5.0,False,False
38347,21.1,False,True
38348,21.1,True,False
38349,10.0,False,False
38350,1.0,True,False
38351,21.1,False,False
38352,21.1,False,False
38353,10.0,False,False
38354,21.1,False,False
38355,21.1,False,False
38356,10.0,False,False
38357,1.0,False,False
38358,10.0,False,False
38359,1.0,False,True
38360,5.0,True,False
38361,1.0,False,False
38362,10.0,False,False
38363,10.0,False,False
38364,10.0,False,True
38365,21.1,False,False
38366,21.1,False,False
38367,10.0,False,False
38368,21.1,True,False
38369,10.0,False,False
38370,21.1,False,False
38371,10.0,False,False
38372,10.0,False,False
38373,10.0,False,False
38374,10.0,False,False
38375,10.0,False,False
38376,10.0,False,True
38377,10.0,False,False
38378,21.1,False,False
38379,21.1,False,False
38380,21.1,False,False
38381,21.1,True,False
38382,10.0,True,False
38383,10.0,False,False
38384,10.0,False,False
38385,21.1,False,False
38386,10.0,False,False
38387,10.0,True,True
38388,10.0,True,False
38389,21.1,False,False
38390,10.0,False,False
38391,5.0,False,False
38392,5.0,True,False
38393,10.0,True,False
38394,21.1,False,True
38395,21.1,False,False
38396,5.0,False,False
38397,21.1,False,False
38398,21.1,False,False
38399,10.0,False,False
38400,1.0,False,False
38401,10.0,False,False
38402,21.1,False,False
38403,10.0,False,False
38404,5.0,False,False
38405,10.0,True,False
38406,21.1,False,False
38407,21.1,True,False
38408,1.0,False,False
38409,10.0,False,False
38410,21.1,False,False
38411,10.0,False,False
38412,10.0,False,True
38413,1.0,False,False
38414,21.1,False,True
38415,5.0,False,False
38416,5.0,False,False
38417,5.0,True,True
38418,21.1,False,False
38419,10.0,False,False
38420,21.1,False,False
38421,10.0,True,True
38422,21.1,True,False
38423,5.0,False,False
38424,21.1,False,True
38425,10.0,False,True
38426,21.1,False,True
38427,21.1,False,False
38428,1.0,False,False
38429,21.1,False,False
38430,21.1,False,False
38431,10.0,False,False
38432,21.1,False,True
38433,21.1,False,False
38434,10.0,False,True
38435,10.0,False,False
38436,21.1,True,False
38437,21.1,False,True
38438,1.0,True,False
38439,21.1,True,False
38440,10.0,False,False
38441,10.0,True,False
38442,10.0,True,False
38443,21.1,True,False
38444,21.1,True,False
38445,21.1,False,False
38446,21.1,True,False
38447,21.1,True,False
38448,21.1,False,False
38449,21.1,False,False
38450,10.0,False,True
38451,5.0,False,False
38452,1.0,True,False
38453,21.1,True,False
38454,21.1,False,False
38455,10.0,True,True
38456,10.0,False,False
38457,10.0,True,False
38458,10.0,True,False
38459,21.1,True,False
38460,10.0,True,False
38461,21.1,False,False
38462,21.1,False,False
38463,21.1,False,False
38464,10.0,True,True
38465,1.0,False,False
38466,10.0,False,True
38467,10.0,False,True
38468,5.0,False,False
38469,21.1,False,True
38470,21.1,False,False
38471,10.0,True,False
38472,10.0,False,False
38473,21.1,False,False
38474,21.1,False,False
38475,21.1,False,True
38476,10.0,False,True
38477,10.0,True,False
38478,21.1,False,False
38479,10.0,True,False
38480,21.1,False,False
38481,5.0,False,False
38482,10.0,False,False
38483,21.1,False,False
38484,21.1,False,False
38485,21.1,False,False
38486,21.1,False,True
38487,10.0,False,True
38488,21.1,False,False
38489,21.1,False,False
38490,5.0,True,False
38491,21.1,True,False
38492,10.0,False,True
38493,5.0,False,False
38494,10.0,False,False
38495,21.1,False,False
38496,10.0,False,False
38497,21.1,False,False
38498,5.0,False,False
38499,21.1,False,True
38500,10.0,False,True
38501,5.0,False,False
38502,21.1,False,False
38503,5.0,True,False
38504,21.1,False,True
38505,10.0,False,False
38506,21.1,True,False
38507,21.1,True,False
38508,10.0,False,True
38509,5.0,False,False
38510,10.0,True,False
38511,21.1,False,True
38512,21.1,False,True
38513,10.0,False,False
38514,10.0,False,False
38515,10.0,False,False
38516,10.0,False,False
38517,5.0,True,False
38518,21.1,False,False
38519,10.0,False,False
38520,1.0,True,False
38521,21.1,False,False
38522,21.1,True,True
38523,21.1,False,False
38524,10.0,False,False
38525,21.1,False,False
38526,21.1,True,False
38527,21.1,True,False
38528,21.1,False,False
38529,21.1,True,False
38530,10.0,False,False
38531,10.0,False,False
38532,21.1,False,False
38533,21.1,False,False
38534,5.0,False,False
38535,21.1,False,False
38536,21.1,False,False
38537,21.1,False,True
38538,10.0,False,False
38539,21.1,False,False
38540,21.1,False,False
38541,10.0,False,False
38542,21.1,False,False
38543,1.0,False,False
38544,10.0,True,False
38545,10.0,True,False
38546,10.0,False,True
38547,21.1,False,False
38548,21.1,False,True
38549,10.0,True,False
38550,10.0,False,False
38551,21.1,False,False
38552,10.0,True,False
38553,5.0,True,False
38554,21.1,True,False
38555,10.0,False,False
38556,21.1,False,False
38557,10.0,True,False
38558,10.0,False,False
38559,21.1,False,True
38560,10.0,False,False
38561,1.0,False,False
38562,21.1,True,False
38563,10.0,False,False
38564,10.0,False,True
38565,10.0,False,False
38566,21.1,False,False
38567,21.1,False,False
38568,21.1,False,False
38569,10.0,True,False
38570,5.0,True,False
38571,21.1,False,False
38572,21.1,False,False
38573,5.0,False,False
38574,21.1,True,False
38575,21.1,False,False
38576,21.1,True,False
38577,21.1,True,False
38578,10.0,False,True
38579,5.0,True,False
38580,21.1,False,False
38581,21.1,False,False
38582,21.1,False,False
38583,21.1,False,False
38584,5.0,False,True
38585,10.0,True,True
38586,21.1,True,False
38587,21.1,False,False
38588,21.1,False,False
38589,10.0,False,False
38590,21.1,False,False
38591,5.0,True,False
38592,21.1,False,False
38593,1.0,False,False
38594,10.0,True,False
38595,10.0,False,False
38596,21.1,False,False
38597,21.1,False,False
38598,1.0,False,False
38599,21.1,False,False
38600,10.0,False,False
38601,21.1,False,False
38602,21.1,False,False
38603,10.0,False,True
38604,10.0,True,True
38605,10.0,False,False
38606,10.0,False,True
38607,21.1,True,False
38608,21.1,False,False
38609,10.0,False,False
38610,10.0,False,False
38611,21.1,False,False
38612,21.1,False,True
38613,10.0,True,False
38614,10.0,False,False
38615,10.0,False,True
38616,10.0,False,False
38617,5.0,False,True
38618,21.1,False,True
38619,1.0,False,False
38620,10.0,False,False
38621,21.1,False,False
38622,10.0,False,False
38623,5.0,False,False
38624,21.1,False,False
38625,21.1,False,False
38626,10.0,True,False
38627,5.0,False,False
38628,21.1,False,False
38629,5.0,True,True
38630,21.1,False,True
38631,10.0,False,False
38632,21.1,False,False
38633,10.0,True,False
38634,10.0,True,False
38635,1.0,False,True
38636,21.1,False,False
38637,21.1,True,False
38638,5.0,True,False
38639,10.0,False,True
38640,21.1,False,True
38641,21.1,False,False
38642,21.1,True,False
38643,21.1,False,False
38644,10.0,True,False
38645,10.0,False,False
38646,5.0,False,False
38647,21.1,False,False
38648,10.0,False,False
38649,5.0,False,False
38650,21.1,False,False
38651,21.1,True,False
38652,10.0,False,False
38653,10.0,False,False
38654,5.0,False,True
38655,10.0,True,False
38656,21.1,False,False
38657,5.0,False,False
38658,10.0,True,False
38659,21.1,False,False
38660,21.1,False,False
38661,21.1,False,True
38662,5.0,True,False
38663,10.0,True,False
38664,5.0,False,True
38665,10.0,True,False
38666,10.0,False,False
38667,21.1,True,False
38668,21.1,False,False
38669,5.0,False,False
38670,21.1,False,False
38671,5.0,False,False
38672,21.1,False,False
38673,21.1,False,False
38674,21.1,False,False
38675,1.0,False,False
38676,21.1,True,True
38677,21.1,False,False
38678,1.0,True,False
38679,21.1,False,False
38680,10.0,False,False
38681,5.0,False,False
38682,10.0,False,False
38683,21.1,False,False
38684,21.1,False,True
38685,21.1,False,False
38686,5.0,False,False
38687,5.0,False,False
38688,21.1,False,False
38689,21.1,False,False
38690,10.0,False,False
38691,10.0,False,False
38692,5.0,True,True
38693,5.0,False,False
38694,10.0,False,False
38695,10.0,False,False
38696,10.0,False,False
38697,21.1,False,False
38698,10.0,False,False
38699,21.1,False,False
38700,10.0,True,False
38701,10.0,True,False
38702,21.1,False,False
38703,1.0,False,False
38704,10.0,False,False
38705,10.0,True,False
38706,21.1,False,False
38707,10.0,False,False
38708,21.1,True,True
38709,21.1,False,False
38710,10.0,False,False
38711,5.0,True,False
38712,21.1,False,False
38713,21.1,False,False
38714,5.0,False,False
38715,10.0,False,False
38716,1.0,False,True
38717,21.1,False,False
38718,1.0,True,False
38719,10.0,False,False
38720,10.0,True,False
38721,21.1,True,True
38722,21.1,False,False
38723,5.0,False,False
38724,21.1,False,True
38725,21.1,False,False
38726,10.0,False,False
38727,21.1,False,False
38728,10.0,False,False
38729,5.0,False,False
38730,21.1,False,True
38731,10.0,False,False
38732,21.1,True,False
38733,21.1,False,False
38734,10.0,False,False
38735,21.1,True,False
38736,21.1,False,False
38737,5.0,False,True
38738,10.0,False,False
38739,21.1,True,False
38740,21.1,False,False
38741,21.1,False,False
38742,21.1,False,False
38743,21.1,True,False
38744,10.0,True,False
38745,10.0,True,False
38746,1.0,True,True
38747,21.1,False,False
38748,1.0,False,False
38749,1.0,False,True
38750,21.1,False,True
38751,21.1,False,False
38752,21.1,False,False
38753,21.1,True,False
38754,10.0,False,False
38755,10.0,False,False
38756,5.0,False,False
38757,10.0,True,False
38758,10.0,False,False
38759,21.1,True,False
38760,5.0,True,False
38761,21.1,False,False
38762,21.1,True,False
38763,21.1,True,True
38764,21.1,False,False
38765,10.0,True,True
38766,21.1,False,True
38767,5.0,False,False
38768,10.0,True,False
38769,1.0,False,False
38770,21.1,False,False
38771,1.0,True,False
38772,21.1,True,True
38773,21.1,False,False
38774,5.0,False,False
38775,21.1,False,False
38776,10.0,True,False
38777,21.1,False,False
38778,21.1,False,True
38779,5.0,False,False
38780,21.1,False,False
38781,21.1,False,False
38782,10.0,True,False
38783,21.1,False,True
38784,10.0,False,False
38785,21.1,True,False
38786,10.0,False,False
38787,10.0,False,False
38788,21.1,False,True
38789,10.0,True,False
38790,10.0,False,False
38791,21.1,False,False
38792,21.1,True,False
38793,10.0,False,False
38794,21.1,False,False
38795,10.0,False,False
38796,5.0,True,False
38797,10.0,False,True
38798,1.0,True,False
38799,21.1,False,False
38800,1.0,False,False
38801,21.1,False,True
38802,21.1,False,False
38803,5.0,False,False
38804,1.0,True,False
38805,5.0,True,False
38806,5.0,True,False
38807,21.1,False,False
38808,21.1,False,False
38809,10.0,False,False
38810,21.1,False,False
38811,21.1,True,False
38812,21.1,False,True
38813,1.0,False,False
38814,10.0,False,True
38815,21.1,False,False
38816,21.1,False,False
38817,10.0,False,False
38818,21.1,True,True
38819,5.0,False,False
38820,10.0,True,True
38821,5.0,False,True
38822,1.0,False,False
38823,10.0,False,False
38824,21.1,False,True
38825,10.0,False,True
38826,10.0,False,False
38827,10.0,False,False
38828,10.0,False,False
38829,10.0,False,False
38830,10.0,False,False
38831,10.0,False,False
38832,5.0,False,False
38833,10.0,True,False
38834,1.0,False,True
38835,5.0,False,False
38836,10.0,False,False
38837,21.1,True,False
38838,1.0,False,False
38839,5.0,False,False
38840,21.1,True,True
38841,10.0,False,False
38842,21.1,False,False
38843,21.1,False,False
38844,10.0,False,False
38845,1.0,False,True
38846,10.0,True,False
38847,5.0,False,False
38848,10.0,False,False
38849,21.1,False,False
38850,21.1,False,False
38851,5.0,False,False
38852,21.1,True,False
38853,21.1,False,True
38854,5.0,False,False
38855,10.0,False,False
38856,21.1,False,False
38857,21.1,False,True
38858,1.0,True,False
38859,5.0,False,False
38860,5.0,False,False
38861,5.0,False,False
38862,10.0,False,True
38863,10.0,True,False
38864,21.1,False,False
38865,21.1,True,False
38866,10.0,False,False
38867,10.0,False,False
38868,10.0,False,False
38869,21.1,True,False
38870,10.0,False,False
38871,10.0,False,False
38872,10.0,False,True
38873,21.1,False,False
38874,10.0,False,False
38875,21.1,False,False
38876,10.0,False,False
38877,21.1,False,True
38878,21.1,False,False
38879,10.0,True,False
38880,10.0,False,True
38881,5.0,False,False
38882,10.0,False,True
38883,10.0,False,False
38884,5.0,True,False
38885,10.0,False,False
38886,1.0,False,True
38887,21.1,False,False
38888,10.0,False,False
38889,21.1,True,False
38890,10.0,False,False
38891,21.1,False,False
38892,10.0,False,False
38893,10.0,True,False
38894,21.1,True,True
38895,10.0,False,False
38896,21.1,False,False
38897,10.0,False,False
38898,21.1,True,False
38899,10.0,False,False
38900,1.0,False,False
38901,10.0,True,False
38902,10.0,False,True
38903,21.1,False,False
38904,5.0,True,False
38905,21.1,True,False
38906,1.0,True,False
38907,5.0,True,False
38908,10.0,False,False
38909,21.1,False,False
38910,10.0,False,False
38911,10.0,False,True
38912,5.0,False,False
38913,21.1,False,False
38914,21.1,False,False
38915,21.1,False,False
38916,10.0,False,False
38917,21.1,True,False
38918,1.0,True,False
38919,21.1,False,True
38920,10.0,False,False
38921,21.1,False,False
38922,10.0,True,False
38923,1.0,False,True
38924,21.1,True,False
38925,10.0,False,False
38926,21.1,False,False
38927,10.0,False,False
38928,10.0,True,False
38929,10.0,False,False
38930,10.0,False,False
38931,10.0,False,False
38932,10.0,True,False
38933,10.0,False,False
38934,10.0,False,True
38935,1.0,False,False
38936,21.1,False,False
38937,10.0,False,False
38938,21.1,False,False
38939,10.0,False,False
38940,1.0,False,False
38941,5.0,False,False
38942,21.1,True,False
38943,10.0,False,True
38944,21.1,True,False
38945,10.0,False,False
38946,21.1,False,False
38947,21.1,False,False
38948,21.1,True,False
38949,21.1,True,True
38950,21.1,True,False
38951,21.1,False,False
38952,21.1,False,False
38953,10.0,False,True
38954,10.0,False,False
38955,21.1,True,False
38956,21.1,False,False
38957,10.0,False,False
38958,21.1,False,False
38959,21.1,False,False
38960,10.0,True,False
38961,10.0,False,False
38962,1.0,False,False
38963,10.0,False,False
38964,10.0,False,False
38965,10.0,False,False
38966,10.0,True,True
38967,21.1,True,False
38968,1.0,True,False
38969,5.0,True,False
38970,5.0,False,True
38971,5.0,False,False
38972,10.0,False,False
38973,21.1,False,False
38974,21.1,True,False
38975,10.0,False,False
38976,21.1,False,True
38977,21.1,False,False
38978,5.0,False,False
38979,21.1,False,False
38980,10.0,True,True
38981,10.0,False,False
38982,21.1,False,False
38983,1.0,False,False
38984,10.0,False,False
38985,21.1,False,False
38986,21.1,True,False
38987,21.1,True,False
38988,21.1,True,False
38989,21.1,False,False
38990,5.0,False,False
38991,21.1,False,True
38992,5.0,False,False
38993,10.0,True,False
38994,5.0,False,False
38995,21.1,False,True
38996,21.1,False,False
38997,10.0,False,False
38998,10.0,True,False
38999,10.0,False,True
39000,21.1,True,False
39001,21.1,False,False
39002,10.0,False,False
39003,21.1,False,False
39004,1.0,False,True
39005,10.0,False,False
39006,5.0,False,False
39007,21.1,False,True
39008,21.1,False,False
39009,21.1,False,False
39010,21.1,False,False
39011,21.1,True,False
39012,21.1,False,False
39013,21.1,False,False
39014,10.0,False,False
39015,21.1,False,False
39016,1.0,True,False
39017,21.1,True,True
39018,21.1,False,False
39019,21.1,False,False
39020,10.0,False,False
39021,10.0,True,False
39022,5.0,False,True
39023,10.0,False,False
39024,10.0,False,True
39025,10.0,True,False
39026,1.0,False,False
39027,5.0,False,False
39028,5.0,False,False
39029,10.0,False,False
39030,1.0,False,False
39031,1.0,False,True
39032,21.1,False,False
39033,21.1,True,True
39034,10.0,True,False
39035,21.1,True,False
39036,21.1,False,False
39037,21.1,False,False
39038,10.0,False,True
39039,10.0,True,False
39040,5.0,False,False
39041,10.0,False,False
39042,5.0,False,False
39043,5.0,False,False
39044,1.0,False,False
39045,21.1,False,True
39046,1.0,False,True
39047,21.1,False,False
39048,21.1,False,False
39049,10.0,True,False
39050,10.0,False,True
39051,5.0,True,False
39052,10.0,False,True
39053,10.0,False,False
39054,21.1,False,False
39055,21.1,False,True
39056,5.0,False,False
39057,10.0,False,False
39058,5.0,False,True
39059,10.0,False,False
39060,10.0,False,True
39061,21.1,False,False
39062,21.1,False,False
39063,21.1,False,False
39064,21.1,False,False
39065,5.0,False,False
39066,21.1,False,False
39067,21.1,True,False
39068,10.0,True,False
39069,10.0,False,False
39070,5.0,False,True
39071,21.1,True,True
39072,21.1,True,False
39073,21.1,True,False
39074,10.0,False,True
39075,21.1,True,False
39076,10.0,False,True
39077,21.1,False,True
39078,5.0,False,False
39079,1.0,False,False
39080,21.1,False,False
39081,21.1,False,False
39082,5.0,False,False
39083,21.1,False,True
39084,21.1,True,False
39085,21.1,False,False
39086,10.0,False,False
39087,21.1,False,False
39088,21.1,True,False
39089,10.0,False,False
39090,5.0,True,False
39091,10.0,False,True
39092,21.1,True,True
39093,10.0,False,False
39094,1.0,False,True
39095,5.0,False,False
39096,1.0,False,True
39097,10.0,False,False
39098,1.0,False,False
39099,21.1,True,True
39100,5.0,False,False
39101,21.1,False,False
39102,10.0,True,False
39103,10.0,False,False
39104,21.1,False,False
39105,5.0,False,False
39106,10.0,False,True
39107,5.0,False,False
39108,21.1,False,False
39109,5.0,False,False
39110,21.1,True,False
39111,21.1,False,False
39112,21.1,False,False
39113,21.1,True,False
39114,21.1,True,False
39115,21.1,False,True
39116,5.0,False,False
39117,21.1,True,False
39118,10.0,True,False
39119,10.0,True,False
39120,1.0,False,False
39121,10.0,True,True
39122,10.0,False,False
39123,21.1,False,False
39124,5.0,False,False
39125,10.0,True,False
39126,10.0,False,False
39127,21.1,True,False
39128,10.0,True,False
39129,5.0,False,False
39130,5.0,True,False
39131,21.1,True,False
39132,21.1,False,False
39133,21.1,False,False
39134,21.1,True,False
39135,5.0,False,False
39136,21.1,False,False
39137,10.0,True,False
39138,10.0,False,False
39139,10.0,False,False
39140,10.0,False,False
39141,21.1,False,False
39142,10.0,False,False
39143,21.1,False,True
39144,10.0,False,False
39145,10.0,True,False
39146,21.1,False,False
39147,21.1,False,False
39148,5.0,True,False
39149,10.0,True,False
39150,10.0,False,True
39151,1.0,False,False
39152,1.0,False,False
39153,21.1,False,True
39154,21.1,False,False
39155,21.1,False,False
39156,5.0,False,False
39157,10.0,False,False
39158,21.1,True,False
39159,1.0,False,True
39160,21.1,True,False
39161,21.1,False,False
39162,21.1,False,False
39163,1.0,True,False
39164,21.1,False,True
39165,10.0,False,False
39166,21.1,True,True
39167,10.0,False,False
39168,5.0,True,True
39169,21.1,True,False
39170,1.0,False,False
39171,10.0,False,False
39172,10.0,False,False
39173,21.1,False,False
39174,1.0,False,False
39175,5.0,False,False
39176,21.1,False,False
39177,21.1,False,False
39178,5.0,True,True
39179,21.1,False,False
39180,21.1,False,False
39181,5.0,False,False
39182,21.1,True,False
39183,21.1,False,False
